mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
CEBPG,hsa-mir-141,0.139110617,0.017577951,0.084456222,-0.670146328,2.72E-05,0.002343398,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2811906777455666,0.6026278538438596
DLEU7,hsa-mir-203,0.225052225,0.000107783,0.001809734,-0.491038398,0.004321178,0.055456384,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0945402893835383,0.5891323741828147
RXRA,hsa-mir-18a,0.237473592,4.27E-05,0.000864687,-0.445225709,0.010664715,0.095626641,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4397521162457866,1.6184871472490279
PDE10A,hsa-mir-934,0.438333936,4.22E-15,1.08E-12,-0.577601253,0.000536996,0.015376872,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3590075948116035,0.4662966639267829
ARHGAP31,hsa-mir-500a,0.192079803,0.000990365,0.010091275,-0.52516515,0.002027018,0.035044182,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6680189814637116,0.5898136713786983
SCHIP1,hsa-mir-543,-0.171438821,0.0033496,0.025287974,0.54198505,0.001354981,0.027309581,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.490151833884032,0.3401734139060418
PUM2,hsa-mir-934,0.256189211,9.62E-06,0.000257631,-0.526509573,0.00196428,0.03438262,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8830106252291172,0.4662966639267829
MBD6,hsa-mir-34a,-0.21084223,0.000292315,0.003958554,0.48545372,0.004856153,0.059487543,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3962173895978947,2.9440272986452842
TCTE3,hsa-mir-500a,-0.150302048,0.010242721,0.057408297,0.723388181,2.90E-06,0.000556537,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.5122274942136964,0.5898136713786983
TMEM26,hsa-mir-548v,0.138051339,0.01846623,0.087413684,-0.447431068,0.010238481,0.093364923,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.43338422546061833,0.7187808901199059
SHBG,hsa-mir-25,0.174963356,0.002744999,0.021824884,-0.655051138,4.74E-05,0.003316794,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.24916197189122868,1.963619291312491
XPC,hsa-mir-424,-0.150448352,0.010168275,0.057110359,0.519707667,0.002299943,0.037831162,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1081955233720415,0.2985217909255005
RIMKLA,hsa-mir-495,-0.168141631,0.004021871,0.028941277,0.535039402,0.001604202,0.030310032,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.713085205520269,0.3854495864275635
C3orf18,hsa-mir-200a,-0.145100037,0.013223501,0.068967466,0.479178914,0.005524094,0.064369593,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9445726841005292,1.1341594417435068
PTPLAD1,hsa-mir-31,-0.362348048,1.86E-10,2.08E-08,0.601070063,0.00027477,0.010122986,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.46427443754972975,5.3020946961317605
SORT1,hsa-mir-96,-0.187617715,0.001302895,0.012449431,0.562772667,0.000799489,0.019685646,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.559641137294135,3.155378758196169
KLF8,hsa-mir-381,-0.162447002,0.005474796,0.036355046,0.551567077,0.001066993,0.023583061,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.5694695890613635,0.39713329833730954
SMAGP,hsa-mir-1288,0.136683257,0.019671116,0.091359685,-0.473821889,0.006155097,0.068708227,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.6225493181633255,1.6629676920846386
FLRT3,hsa-mir-410,-0.261666058,6.08E-06,0.000176837,0.634673289,9.56E-05,0.005166071,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.147422664044322,0.35587339719668115
SYNE2,hsa-mir-17,-0.193435937,0.000910064,0.009465392,0.472857173,0.006275035,0.069555906,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.7576948787970074,1.608467635400364
SLC17A5,hsa-mir-20b,0.205302443,0.000423897,0.0052706,-0.497156074,0.003794071,0.051317552,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.7972532624540613,0.7035155853774
COMMD2,hsa-mir-452,-0.261024288,6.42E-06,0.000185099,0.724000878,2.82E-06,0.000546856,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.316366844244061,1.2561564961607434
SLC26A6,hsa-mir-378,-0.159372011,0.006441556,0.040968242,0.766471506,3.15E-07,0.000126003,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9055898558576219,0.6700115691289259
NBEAL2,hsa-mir-940,0.241269811,3.19E-05,0.000682394,-0.611419606,0.000201056,0.008273437,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.7104932757236655,1.0800878066046804
ZCCHC14,hsa-mir-211,-0.143158742,0.014517559,0.073684028,0.543070202,0.001319274,0.026853435,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.275473521448354,5.9141213198339715
MS4A2,hsa-mir-214,-0.194879967,0.00083119,0.008835796,0.565383549,0.000746392,0.018852988,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.1306815413720606,0.21242766269205096
CRTAP,hsa-mir-664,0.152087853,0.009366226,0.053817904,-0.511205685,0.002788696,0.042512946,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7017054230125657,1.2399236141858918
LDHD,hsa-mir-625,0.181467503,0.00188279,0.016452625,-0.685668208,1.49E-05,0.001592131,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.7172903867777973,3.8096054316046253
CRKL,hsa-mir-200c,0.273706524,2.14E-06,7.44E-05,-0.613033754,0.000191308,0.008020931,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.800843653609058,0.4913504920922977
RIMKLA,hsa-mir-299,-0.151813005,0.009496634,0.054366826,0.610108462,0.000209297,0.008481851,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.713085205520269,0.30622600072264194
CBX2,hsa-mir-98,0.183526126,0.001666604,0.014999881,-0.66126568,3.78E-05,0.002890096,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6612528884467467,0.9194360185464017
GMPR,hsa-mir-17,-0.183152865,0.001704032,0.015254824,0.590564462,0.000373242,0.012230971,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3674561890215756,1.608467635400364
PAX2,hsa-mir-1295,-0.159269158,0.006476382,0.041131166,0.510295283,0.002846008,0.043021698,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3213421866438488,3.3846760343086046
TBX3,hsa-mir-1251,0.42107535,6.20E-14,1.33E-11,-0.548809983,0.001143765,0.024605287,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.3401176027397192,0.20895455259041573
USP44,hsa-mir-625,-0.143981626,0.013956051,0.071640401,0.477487457,0.005717058,0.065702745,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.3152758699989028,3.8096054316046253
KLHDC1,hsa-mir-651,-0.167423807,0.004183484,0.029810767,0.468331316,0.006864708,0.073385417,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7004448665445254,1.9455992676832998
ONECUT2,hsa-mir-651,-0.157094294,0.007253338,0.04470379,0.528618223,0.001869282,0.033340698,targetprofiler-NO,targetscan-Yes,miRanda-NO,11.957727898756776,1.9455992676832998
PAK2,hsa-mir-31,-0.13388723,0.022347554,0.099873298,0.468712001,0.006813354,0.073073257,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1540509179404945,5.3020946961317605
HAPLN1,hsa-mir-589,-0.134461073,0.021773912,0.098075207,0.525728348,0.002000527,0.034762876,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1940240511822282,2.3749655378420624
