mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
C14orf148,hsa-mir-29c,0.109405002,0.013251422,0.044782258,-0.38628359,0.002512319,0.092092814,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6288369440536299,0.6639588602230347
FOXF1,hsa-mir-2116,-0.108915525,0.013671087,0.045917019,0.443632669,0.000432743,0.028465097,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8880255233171018,1.4502268873849233
ABHD2,hsa-mir-605,-0.103613707,0.019022283,0.0598259,0.445318176,0.000408968,0.027361402,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.813187665856945,0.5711648722048894
FGD1,hsa-mir-625,0.164465755,0.000185623,0.001260455,-0.439187248,0.000501592,0.031547993,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.084770396169799,0.8066533408149159
C5orf20,hsa-mir-222,-0.110713835,0.012184534,0.041849042,0.43419987,0.000590551,0.035280163,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5988638846300159,6.474089401831509
LSM10,hsa-mir-222,-0.144259097,0.001062738,0.005574225,0.546984302,7.38E-06,0.001284503,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.062438499546721,6.474089401831509
CLIP1,hsa-mir-495,-0.130273161,0.003145664,0.013825482,0.406640078,0.001393684,0.063289434,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9442575920908667,0.6872434777728799
RBPMS,hsa-mir-30a,-0.121812157,0.005782961,0.022827105,0.461561449,0.000233659,0.018305279,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0464535949257883,0.6375949338331908
WDR20,hsa-mir-629,0.210095815,1.62E-06,2.00E-05,-0.435099016,0.000573527,0.034598686,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9170055631068368,1.0467439990359813
ATP10A,hsa-mir-452,0.104255551,0.018289703,0.057975603,-0.431507121,0.000644309,0.037553349,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.655420029279898,1.0149222972170364
BAIAP3,hsa-mir-193b,-0.138257532,0.001713654,0.00832869,0.4076374,0.00135273,0.061989904,targetprofiler-NO,targetscan-Yes,miRanda-NO,12.956471643253971,0.43602413904804754
KIF26B,hsa-mir-1254,-0.107572021,0.014883707,0.049177767,0.405225029,0.001453701,0.065071111,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.6976173238190149,1.6447587634724907
KIAA1430,hsa-mir-221,0.162941055,0.000213321,0.001420255,-0.486459402,9.37E-05,0.009327713,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9687582521284144,8.2470735897694
LATS2,hsa-mir-323,-0.09888115,0.025257531,0.074906268,0.389829827,0.002273196,0.086612256,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5411420153955968,0.7644433102164064
CYTH3,hsa-mir-378c,0.116791608,0.008162088,0.030254606,-0.474331925,0.000147489,0.013075962,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.4512175564494252,0.8430193486098678
GLT1D1,hsa-mir-874,-0.220598712,4.62E-07,6.56E-06,0.439783483,0.000491814,0.031092177,targetprofiler-Yes,targetscan-Yes,miRanda-NO,6.712038068917443,0.8434992588736316
PARVA,hsa-mir-766,0.11613274,0.008531834,0.031369945,-0.434705419,0.000580924,0.034897393,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0005500189211594,0.7355271230907069
