mRNA,microRNA,T_CC,T_P,T_FDR,N_CC,N_P,N_FDR,Targetprofiler,Targetscan,MiRanda,mRNA_FC,miRNA_FC
OSBPL5,hsa-mir-140,-0.139104212,0.007368644,0.049469158,0.51907502,0.000112336,0.010022735,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2209053816586029,1.4701072398454291
UCP2,hsa-mir-664,-0.190719275,0.000224193,0.003309578,0.407005596,0.003353529,0.078768015,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8252897478757549,1.5820723575772235
LDLR,hsa-mir-744,-0.164306322,0.001517167,0.0149466,0.429525608,0.001853124,0.056130132,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.36832123719570237,0.79993908534755
PRPF38A,hsa-mir-145,-0.171446093,0.000928898,0.010211014,0.43936891,0.001411568,0.048098661,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1781929182398854,0.46861177940561793
EFNB2,hsa-mir-197,-0.164341276,0.001513598,0.014921219,0.451517295,0.000997456,0.039178305,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2622766341435692,0.9560358172577065
REXO4,hsa-mir-744,0.32159942,2.39E-10,2.44E-08,-0.401082877,0.003893993,0.085547948,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.5748826132589973,0.79993908534755
HEYL,hsa-mir-589,-0.182736566,0.00041102,0.005372765,0.46404395,0.000687827,0.031409741,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9402421475381642,2.5769410825048498
THAP8,hsa-mir-379,0.16602309,0.001350714,0.013660052,-0.444937832,0.001205748,0.043758826,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8349187012624735,1.0004493009068252
SRPK1,hsa-mir-17,0.199634873,0.000110615,0.001863836,-0.497960331,0.000233499,0.016211682,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.597206499369065,1.8340438827037733
TMOD2,hsa-mir-452,-0.143309299,0.005752795,0.041156838,0.422128478,0.002261793,0.063099842,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.488625544951507,4.7614685934892576
SSNA1,hsa-mir-940,0.206389656,6.34E-05,0.001184068,-0.397435649,0.004263669,0.09003993,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.5666494956838442,1.5813281323372628
PLS3,hsa-mir-345,-0.152414601,0.003292503,0.027047862,0.391277117,0.004958109,0.09797026,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8021130661525651,0.7458625279066526
AHSG,hsa-mir-337,0.143364351,0.005733938,0.041050529,-0.513600631,0.000136431,0.011397082,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5437589682511627,0.9685662129200373
FAM169A,hsa-mir-183,-0.155012884,0.00279221,0.023848484,0.68021935,5.52E-08,3.92E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.1200063932944277,12.838288919753518
LDLRAP1,hsa-mir-1228,-0.135255741,0.00919086,0.058181704,0.454413151,0.000916475,0.037299875,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8694572150236869,0.8450281146493226
RAB22A,hsa-mir-151,-0.160779544,0.001919601,0.017920664,0.444807438,0.001210242,0.043843661,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2316283099637881,1.4549804689586543
FGD3,hsa-mir-34a,-0.173669798,0.000794142,0.009035102,0.457840569,0.000828284,0.035061562,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.0593405068363644,2.1684448097315863
SH2D3C,hsa-mir-15b,-0.186907501,0.000300374,0.004181278,0.423698379,0.00216893,0.061637528,targetprofiler-Yes,targetscan-NO,miRanda-Yes,1.4852823071381074,1.3763755605687489
CYYR1,hsa-mir-186,-0.200064556,0.000106828,0.001812111,0.609314458,2.65E-06,0.000741268,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.3991490742690837,1.0617326051794624
GOLGB1,hsa-mir-151,-0.160232661,0.001990098,0.018425051,0.396163276,0.004399698,0.091649628,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9602787469126883,1.4549804689586543
IL18R1,hsa-mir-539,-0.121990711,0.01890644,0.097829494,0.393075012,0.004745813,0.095603391,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.3759591716498229,2.809223377806923
LPCAT2,hsa-mir-766,-0.14191648,0.006248784,0.043790785,0.452447908,0.000970759,0.038530699,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8175401136893057,1.4946263743577468
RHOU,hsa-mir-590,-0.180981899,0.000468045,0.005960661,0.419467584,0.002427264,0.06577054,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.041772456016018,0.918206466297196
CTNNBIP1,hsa-mir-323,0.149515707,0.003945599,0.031015354,-0.458800513,0.00080499,0.034463897,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1993312169182366,2.268389636929499
AHCYL1,hsa-mir-1228,-0.139691307,0.007121052,0.048268393,0.474997059,0.000491165,0.025653654,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8913585068135251,0.8450281146493226
BSN,hsa-mir-621,0.169346074,0.001075237,0.011447224,-0.446671807,0.001147385,0.042472806,targetprofiler-Yes,targetscan-Yes,miRanda-NO,2.8400303875318826,0.2439583536014858
TBL1XR1,hsa-mir-522,0.148602003,0.004174509,0.032358718,-0.406160991,0.003426313,0.079725617,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1189720280480704,94.24118527395913
LOC84989,hsa-mir-193b,-0.170456672,0.000995391,0.01078125,0.428000974,0.00193153,0.057581529,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.2813597280826654,1.0255835345386917
AFAP1,hsa-mir-186,-0.175734055,0.000685452,0.008049716,0.489201137,0.000311999,0.019406604,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.7744404678545809,1.0617326051794624
NCAPH2,hsa-mir-148b,0.24367203,2.11E-06,6.88E-05,-0.400845478,0.003917168,0.085850946,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.9590101836344478,1.2714068173798436
ZDHHC21,hsa-mir-651,0.205347412,6.92E-05,0.001270789,-0.464481342,0.000678784,0.031155189,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8274446583959048,0.956672738054901
ISOC1,hsa-mir-421,-0.166658227,0.001293509,0.013213249,0.461553661,0.000741409,0.032837757,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.5548889677957977,1.9658939400232798
SMCHD1,hsa-mir-20a,0.139744491,0.007098994,0.048155822,-0.406586505,0.003389472,0.079231138,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1997332412014035,2.146892808038456
ITPKB,hsa-mir-378,0.260594227,3.70E-07,1.55E-05,-0.404990056,0.003529521,0.081057688,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1306560585586918,0.5723068748425597
GIMAP2,hsa-mir-301a,-0.16918722,0.001087129,0.011547596,0.498837153,0.000226724,0.015886951,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9185801122457787,2.259823927539301
LAMP2,hsa-mir-21,-0.170562819,0.000988053,0.010717265,0.454835301,0.000905176,0.037029255,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0317797841596927,2.881392051375374
MAP3K4,hsa-mir-27b,0.136724966,0.008452606,0.054703761,-0.393577645,0.004687905,0.094939451,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1033046813363698,0.6113168831300445
PECAM1,hsa-mir-942,-0.131481789,0.011356189,0.067918522,0.399807296,0.004019945,0.087086229,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7749418801201207,1.6338040239564482
ARIH2,hsa-mir-421,0.155459747,0.002713494,0.023331389,-0.39348549,0.004698476,0.0950442,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.341129480721518,1.9658939400232798
CPNE3,hsa-mir-30e,-0.172930483,0.000836797,0.009414318,0.430235301,0.001817603,0.055512551,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.1284622426987652,0.5838831823567199
KCNK6,hsa-mir-500a,-0.136186434,0.008716839,0.055945441,0.50106537,0.000210303,0.015130221,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6078620943179547,2.6931379491844525
ZDHHC23,hsa-mir-2355,0.159319131,0.002113155,0.019294657,-0.396382854,0.004375954,0.09135458,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4040628798688068,1.0672758895696057
ADAL,hsa-mir-380,-0.124046888,0.016975322,0.090601558,0.414033662,0.002798848,0.071342407,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.0247612923910239,2.958763716059456
AMFR,hsa-mir-940,-0.256440932,5.74E-07,2.26E-05,0.400576996,0.003943523,0.086184088,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8196957284693888,1.5813281323372628
SERPINC1,hsa-mir-19a,-0.146673621,0.004697452,0.035342809,0.472487646,0.000531087,0.026944031,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.672627535579865,2.6761283737272845
NCBP1,hsa-mir-187,0.144111617,0.005483413,0.039696302,-0.401439835,0.003859374,0.085125298,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8909075129163221,0.9583871216092403
RAPGEF3,hsa-mir-454,-0.160904849,0.001903773,0.017809138,0.480554159,0.000412232,0.02306348,targetprofiler-Yes,targetscan-NO,miRanda-NO,2.10866736272949,1.9526238098348478
PPP3CB,hsa-mir-216b,-0.225977088,1.14E-05,0.000285942,0.444249877,0.00122963,0.04428639,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.058715608161946,14.492461069587057
PIK3CD,hsa-mir-30d,-0.12719661,0.014351294,0.080349032,0.482963322,0.000381727,0.021954704,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.691340911116044,1.9789856251423226
PDLIM7,hsa-mir-34a,-0.168121342,0.001170104,0.012221739,0.437458399,0.001489084,0.049600102,targetprofiler-NO,targetscan-NO,miRanda-Yes,2.6249422348972793,2.1684448097315863
SEPHS1,hsa-mir-96,0.123206143,0.01774305,0.09349596,-0.392304744,0.004835771,0.096621859,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.112489828818609,11.865449196085894
ZNF431,hsa-mir-29a,-0.19427942,0.000169722,0.002644359,0.393553198,0.004690707,0.09496881,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.207987819373221,0.6140295249550826
AHSG,hsa-mir-411,0.133723939,0.010021058,0.06201086,-0.412732083,0.002894991,0.072701145,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5437589682511627,0.7439387263604903
FYN,hsa-mir-766,-0.169934021,0.00103226,0.011091531,0.430235987,0.001817569,0.055512551,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5751123840282858,1.4946263743577468
SAMD12,hsa-mir-23c,-0.147302208,0.004520839,0.034327243,0.401224573,0.003880218,0.085371687,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5154270351436679,0.8633991518465874
HK2,hsa-mir-216a,-0.130455238,0.0120183,0.070757559,0.459180855,0.000795924,0.034233252,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.215487232746604,10.768459420550364
RNF213,hsa-mir-1307,-0.153837164,0.003009338,0.025261338,0.422098269,0.002263614,0.063119356,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8635226755409842,1.59915912901271
LRRFIP1,hsa-mir-494,-0.122916094,0.018014851,0.094543938,0.407637502,0.003299968,0.078102112,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7089389601115889,1.2480773414781658
BCORL1,hsa-mir-548q,0.147404537,0.004492662,0.034166779,-0.544778203,4.31E-05,0.005351816,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7538752608003478,0.8011990281459351
STAT6,hsa-mir-541,-0.131292383,0.01147587,0.068444419,0.415694793,0.002680252,0.069593937,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.983165877142965,13.221446198864841
P2RY14,hsa-mir-766,-0.169270792,0.001080858,0.011495353,0.541711386,4.85E-05,0.005784014,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3626138222501971,1.4946263743577468
NRAS,hsa-mir-17,0.123155003,0.017790711,0.093677978,-0.515476239,0.000127691,0.010920149,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.348005110175391,1.8340438827037733
ARNT2,hsa-mir-140,-0.147556629,0.004451075,0.033933515,0.458289298,0.000817321,0.034785536,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.448863303817555,1.4701072398454291
MYO5A,hsa-mir-221,-0.178447471,0.000563482,0.006901989,0.643935976,4.54E-07,0.00020123,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.7511639219937871,2.478115464141084
TRAF5,hsa-mir-216b,-0.142764936,0.005942274,0.042178648,0.662406904,1.61E-07,9.10E-05,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.063056438978275,14.492461069587057
CLOCK,hsa-mir-651,0.16449076,0.001498423,0.014809116,-0.402896438,0.003720897,0.0834191,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8621407224048566,0.956672738054901
SUV39H1,hsa-mir-1277,0.273837928,8.69E-08,4.44E-06,-0.53627573,5.97E-05,0.006599152,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.9564171102944448,0.7901717848521054
C6orf108,hsa-mir-651,-0.143070817,0.005835127,0.041593496,0.397399134,0.004267521,0.090081314,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.4836473174112712,0.956672738054901
SYNGR3,hsa-mir-107,-0.159735653,0.00205621,0.018893802,0.418378171,0.002498048,0.0668169,targetprofiler-NO,targetscan-NO,miRanda-Yes,4.118499064752499,1.2981419134625174
RGL2,hsa-mir-1976,-0.154046418,0.002969606,0.024999444,0.398287035,0.004174723,0.08900149,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.7475416771414456,0.8358231621041398
TAB3,hsa-mir-518f,0.185489656,0.000334418,0.004557187,-0.418390398,0.002497243,0.066802321,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.9520832068996581,142.706345939967
SYNJ2,hsa-mir-17,0.15066342,0.003674172,0.029391574,-0.392479468,0.004815235,0.096386061,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4660310631203652,1.8340438827037733
KIAA1644,hsa-mir-378,0.336891274,2.86E-11,3.59E-09,-0.393112864,0.00474143,0.095563565,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8614650789809384,0.5723068748425597
MGAT4A,hsa-let-7c,-0.240537909,2.87E-06,8.93E-05,0.445064534,0.001201395,0.043674722,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.1950557393968346,0.40100868003518164
ZNF521,hsa-mir-186,-0.122800139,0.018124523,0.094953771,0.448247401,0.001096558,0.041346133,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.242548203954571,1.0617326051794624
PDLIM2,hsa-let-7c,0.205633616,6.76E-05,0.001246122,-0.453192436,0.000949864,0.038027638,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6058281409496264,0.40100868003518164
EFNB2,hsa-mir-186,-0.155383174,0.002726837,0.023421345,0.50825427,0.000164422,0.012856668,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.2622766341435692,1.0617326051794624
SV2A,hsa-mir-34a,-0.13777056,0.00795987,0.052331662,0.498695096,0.000227809,0.015935539,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.8018300941624648,2.1684448097315863
IDS,hsa-mir-410,-0.147422723,0.004487671,0.034139332,0.432937626,0.001687828,0.053240942,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.795059807755371,3.1564484092806464
NAA50,hsa-mir-181c,0.133499481,0.010148139,0.062582051,-0.394152308,0.004622458,0.094163769,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0430133994461217,1.0748168711024022
PLCB1,hsa-mir-17,0.20637375,6.35E-05,0.001185302,-0.433513648,0.001661257,0.052789625,targetprofiler-NO,targetscan-Yes,miRanda-NO,3.2081405175272844,1.8340438827037733
PIK3IP1,hsa-mir-15b,-0.152188679,0.003339634,0.027339704,0.544837909,4.30E-05,0.005342003,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.5869586564265017,1.3763755605687489
MEGF8,hsa-mir-411,0.215142634,3.00E-05,0.000639436,-0.39189437,0.004884305,0.097143868,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.7586250070649379,0.7439387263604903
TMEM26,hsa-mir-3928,-0.133871272,0.009938413,0.061642208,0.433806147,0.001647907,0.05256916,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.23256505920699905,1.4309589423230358
LDB2,hsa-mir-3170,-0.156390869,0.002555923,0.022295561,0.390172059,0.005092681,0.099493003,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.5721808796206956,0.8713080642247463
ZNF37A,hsa-mir-522,0.159052505,0.00215036,0.019549798,-0.400011937,0.003999501,0.086864491,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1112497915181436,94.24118527395913
GPD1L,hsa-mir-210,0.141186459,0.006523772,0.045221726,-0.446895734,0.001140035,0.042307766,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.909107318982797,1.8082558452204132
DRAM1,hsa-mir-497,-0.133694221,0.010037802,0.062086771,0.414345933,0.002776206,0.070974525,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.5179577711845342,0.4795203830066869
PFN2,hsa-mir-21,0.17001531,0.001026444,0.011044407,-0.561234733,2.24E-05,0.003394241,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8425413118514007,2.881392051375374
DNAJC22,hsa-mir-93,0.136254397,0.008683093,0.055789181,-0.438408407,0.001450077,0.048814389,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.0299978195983956,2.892475735858317
MFSD6,hsa-mir-140,-0.247100644,1.50E-06,5.14E-05,0.40296514,0.003714475,0.083340431,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.555856539271663,1.4701072398454291
ARL2BP,hsa-mir-495,-0.181279425,0.000457885,0.005857138,0.444602774,0.001217327,0.044007629,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1995177248653592,1.47685942693925
B3GNT1,hsa-mir-421,0.125974865,0.015323523,0.084236615,-0.438600412,0.001442305,0.048646032,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2273993083963632,1.9658939400232798
LGALS8,hsa-mir-1468,0.132216932,0.010902056,0.065954406,-0.397585002,0.004247947,0.089845299,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2886096192456846,0.6195546414760384
INTS10,hsa-mir-92b,0.134040984,0.009843963,0.061213405,-0.40091834,0.003910042,0.085755604,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.5867003112235654,1.8683680032473355
NKD1,hsa-mir-1266,-0.130802136,0.01179084,0.069790152,0.412457077,0.002915675,0.073000521,targetprofiler-Yes,targetscan-Yes,miRanda-NO,15.426055619350425,3.5991640526388102
FBN1,hsa-mir-186,-0.157022674,0.002453801,0.021618897,0.489424471,0.000309732,0.01930336,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.5576582979936406,1.0617326051794624
SEPT8,hsa-mir-186,-0.135633412,0.008995809,0.057279398,0.432236952,0.001720659,0.053840522,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.851124776,1.0617326051794624
CANX,hsa-mir-1287,-0.122462481,0.018447208,0.096126395,0.392836532,0.004773506,0.095918635,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4251116482640773,0.9345230700715053
ZNF526,hsa-mir-148b,0.198406745,0.000122148,0.002021164,-0.526005658,8.74E-05,0.0084773,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.7182332078984177,1.2714068173798436
RBM47,hsa-mir-32,-0.251048642,1.00E-06,3.65E-05,0.403150611,0.003697186,0.083126374,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.728007111287383,1.2290037180028623
SEL1L,hsa-mir-940,-0.136363634,0.008629095,0.05553515,0.568986452,1.62E-05,0.002704635,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.788565855396928,1.5813281323372628
ZDHHC21,hsa-mir-151,-0.122741727,0.01817999,0.095164179,0.53479417,6.31E-05,0.00685044,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.8274446583959048,1.4549804689586543
TARBP2,hsa-mir-411,0.153715929,0.003032578,0.025399739,-0.51327873,0.000137984,0.011482721,targetprofiler-NO,targetscan-Yes,miRanda-Yes,1.2237974344519762,0.7439387263604903
PDZD4,hsa-mir-942,-0.168234824,0.001161,0.012148031,0.470061268,0.000572447,0.028210498,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7698034541637443,1.6338040239564482
FAM122A,hsa-mir-1276,-0.172204046,0.000880761,0.009802067,0.402646101,0.00374438,0.083712592,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6237454611502884,3.4822675124425455
FEM1C,hsa-mir-590,-0.127611605,0.014033609,0.079091679,0.395915271,0.004426651,0.091960148,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.7576483294078961,0.918206466297196
ZKSCAN4,hsa-mir-548q,0.134844113,0.00940772,0.059198229,-0.452847814,0.000959485,0.038264092,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.8505680742158297,0.8011990281459351
ECSCR,hsa-mir-627,-0.135738534,0.008942178,0.057022518,0.491363362,0.000290667,0.018577885,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.0260998439258104,0.570498476982427
BBS5,hsa-mir-612,-0.150420768,0.003730106,0.029728186,0.399540069,0.004046781,0.087453486,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.9134241305876546,0.7352367862942581
MFAP3L,hsa-mir-1976,0.21792024,2.35E-05,0.000523788,-0.401605302,0.003843418,0.084941026,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.2820827109817608,0.8358231621041398
RAPGEF3,hsa-mir-93,-0.18860534,0.000263863,0.00377014,0.478116319,0.000445326,0.024148963,targetprofiler-NO,targetscan-Yes,miRanda-NO,2.10866736272949,2.892475735858317
DHX58,hsa-mir-183,-0.183668617,0.000383425,0.005084773,0.408998486,0.003187166,0.076654729,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6760069796762691,12.838288919753518
ITSN2,hsa-mir-624,0.130104395,0.01225228,0.071735427,-0.437723987,0.001478086,0.049391362,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.0164828022113352,0.7232022253815432
CENPN,hsa-mir-337,0.222065029,1.63E-05,0.000384535,-0.398538181,0.004148799,0.088702764,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.4514992847533164,0.9685662129200373
FAM198B,hsa-mir-3928,-0.123564094,0.017412558,0.092273734,0.448575246,0.001086239,0.041103612,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.3686291101951302,1.4309589423230358
C8orf42,hsa-mir-221,0.126884133,0.014594652,0.081338086,-0.488854688,0.000315546,0.019553222,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.8097645801931067,2.478115464141084
AKR7A2,hsa-mir-17,-0.136638662,0.008494465,0.054904484,0.493534026,0.000270591,0.017771111,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9344298600899074,1.8340438827037733
UBFD1,hsa-mir-335,0.276957031,6.11E-08,3.27E-06,-0.397806643,0.004224708,0.089562843,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.1765885902294129,1.2698317083332606
ACVRL1,hsa-mir-186,-0.200080709,0.000106688,0.001810106,0.51149066,0.000146912,0.01197514,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.8158369617316064,1.0617326051794624
WDR47,hsa-mir-221,-0.135680122,0.008971943,0.057166462,0.416943925,0.002594021,0.068296146,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.086661306565896,2.478115464141084
PARP3,hsa-mir-107,-0.185016129,0.000346567,0.004689606,0.489218809,0.000311819,0.019401037,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.9955692282537575,1.2981419134625174
AHSG,hsa-mir-493,0.184170534,0.000369289,0.004934325,-0.54117501,4.95E-05,0.005846815,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.5437589682511627,2.7501631945284672
GPD1L,hsa-mir-216b,-0.134601148,0.009537846,0.059799269,0.404890791,0.003538395,0.081169786,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,1.909107318982797,14.492461069587057
ST5,hsa-mir-548q,0.13395765,0.009890241,0.061423036,-0.627874936,1.06E-06,0.000379832,targetprofiler-Yes,targetscan-Yes,miRanda-NO,1.4086467165695007,0.8011990281459351
C6orf72,hsa-mir-96,-0.154732986,0.002842567,0.024172652,0.395333338,0.004490464,0.092722741,targetprofiler-NO,targetscan-NO,miRanda-Yes,0.6951310430599851,11.865449196085894
FAM40A,hsa-mir-182,-0.127843846,0.013858536,0.07838095,0.503088365,0.000196339,0.014491336,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.3210330788203748,8.867630386627836
HPRT1,hsa-mir-505,0.144085346,0.005492051,0.039743411,-0.394668729,0.004564329,0.093530432,targetprofiler-NO,targetscan-Yes,miRanda-Yes,0.8550415977607551,0.5824304901635551
RPL35,hsa-mir-940,0.160857273,0.001909768,0.017852759,-0.400258711,0.003974969,0.086523671,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.437202882122919,1.5813281323372628
MTDH,hsa-mir-340,-0.14896881,0.004081209,0.03181299,0.479109153,0.000431569,0.023722732,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.2595252874856393,1.0029295656457535
TGFB1,hsa-mir-34a,-0.203962485,7.76E-05,0.0013958,0.496707124,0.000243501,0.016648264,targetprofiler-NO,targetscan-NO,miRanda-Yes,1.6318585600119864,2.1684448097315863
IGF1,hsa-mir-34b,0.141313749,0.006475057,0.044972718,-0.390974652,0.00499463,0.098429772,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.2185016564304129,9.577916405188361
NAP1L1,hsa-mir-29a,-0.12893022,0.013064841,0.075134691,0.416577408,0.002619065,0.068667223,targetprofiler-NO,targetscan-Yes,miRanda-NO,1.6046517048152482,0.6140295249550826
RAB14,hsa-mir-148a,-0.151570623,0.003471715,0.028159682,0.456146346,0.000870878,0.036214942,targetprofiler-Yes,targetscan-NO,miRanda-NO,0.689891062258902,0.7130165259184392
TAL1,hsa-mir-629,-0.152235381,0.003329842,0.027282506,0.440712601,0.001359228,0.04706465,targetprofiler-Yes,targetscan-Yes,miRanda-NO,0.6657108727557861,1.2518180302715776
SEPT6,hsa-mir-548q,0.159196864,0.002130143,0.019408549,-0.403643111,0.003651622,0.08253915,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.437910451,0.8011990281459351
ANKRD37,hsa-mir-203,-0.130858068,0.011754523,0.069632011,0.392856077,0.004771232,0.095897248,targetprofiler-Yes,targetscan-Yes,miRanda-Yes,0.6267719338659258,0.9672011956917236
PODXL,hsa-mir-186,-0.180032945,0.000501868,0.006302843,0.579027286,1.06E-05,0.001996886,targetprofiler-Yes,targetscan-Yes,miRanda-NO,3.2207763743249322,1.0617326051794624
GUCY1B3,hsa-mir-203,0.160773911,0.001920315,0.01792605,-0.463704609,0.000694917,0.031599621,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.9009346488021954,0.9672011956917236
HSDL2,hsa-mir-203,-0.16157318,0.001821352,0.017204318,0.427762159,0.001944074,0.057759345,targetprofiler-NO,targetscan-Yes,miRanda-NO,0.6881347983248176,0.9672011956917236
CYP2U1,hsa-let-7d,-0.252289564,8.82E-07,3.27E-05,0.458549942,0.000811013,0.034620064,targetprofiler-Yes,targetscan-NO,miRanda-Yes,0.6225286125599816,1.1004538325194095
SLC2A12,hsa-mir-148b,-0.188950748,0.000256962,0.003691385,0.556917299,2.66E-05,0.003855014,targetprofiler-Yes,targetscan-NO,miRanda-NO,1.0282460237444193,1.2714068173798436
