mRNA,microRNA,weight,edge_color
HEATR5A,hsa-mir-377,0.096890369,red
ITGA2,hsa-mir-145,0.193340212,red
VIPR1,hsa-mir-31,0.601267331,green
SOLH,hsa-mir-766,0.36854333,green
C6orf106,hsa-mir-2116,0.215732231,red
UBE2L3,hsa-mir-31,0.171237319,red
TEX261,hsa-mir-212,0.093557332,red
IL16,hsa-mir-193b,0.493315969,green
NUDCD3,hsa-mir-3909,0.447702539,green
MITF,hsa-mir-377,0.155833736,red
AASS,hsa-mir-1227,0.345196016,green
SNX4,hsa-let-7d,0.227564369,red
CDH5,hsa-mir-185,0.348752314,green
CDCA7,hsa-mir-652,0.192315121,red
FLVCR1,hsa-mir-193b,0.188253456,red
EPHA10,hsa-mir-665,0.344694205,green
MYB,hsa-mir-424,0.301916397,green
MAGEB4,hsa-mir-570,0.119215319,red
HECTD2,hsa-mir-203,0.332608336,green
ANKRD22,hsa-mir-30a,0.288507189,green
CCDC113,hsa-mir-31,0.535065617,green
FAM109B,hsa-mir-744,0.354960271,green
TBC1D2B,hsa-mir-15b,0.402697789,green
PPP1CB,hsa-mir-224,0.307899348,red
NADK,hsa-mir-345,0.372298915,green
RDH13,hsa-mir-503,0.285320819,green
VLDLR,hsa-mir-148a,0.164459343,red
UPF1,hsa-mir-494,0.262514618,green
PMEPA1,hsa-mir-1226,0.334514444,green
CPNE8,hsa-mir-30e,0.189634852,red
XK,hsa-mir-224,0.105188203,red
BAZ2A,hsa-mir-99a,0.277439872,green
ANKRD40,hsa-mir-1275,0.113117042,red
SPATA4,hsa-mir-31,0.403028867,green
NEDD4L,hsa-mir-642a,0.138373959,red
USP20,hsa-mir-766,0.294153159,green
EPN2,hsa-mir-107,0.101901001,red
TRAPPC10,hsa-let-7d,0.168283186,red
CLSTN2,hsa-mir-22,0.49036773,green
HAS3,hsa-mir-145,0.137641542,red
HIPK3,hsa-mir-224,0.381406136,green
ARL6IP4,hsa-mir-744,0.327350858,green
C1QTNF7,hsa-mir-379,0.234268496,red
VANGL2,hsa-mir-500a,0.21583528,red
ZC3H12C,hsa-mir-377,0.099432917,red
SEC61G,hsa-mir-488,0.108967894,red
TACC1,hsa-mir-382,0.124817981,red
TCF20,hsa-mir-3909,0.251784908,red
CREBL2,hsa-mir-4286,0.378517523,green
ADRBK2,hsa-mir-195,0.133781979,red
KLF11,hsa-mir-1295,0.167159675,red
MTHFD2,hsa-mir-624,0.188174447,red
SEPP1,hsa-mir-100,0.111702328,red
ZNF764,hsa-mir-659,0.305573865,green
VPS39,hsa-mir-1287,0.320746081,green
GLUL,hsa-mir-335,0.35897897,green
PURB,hsa-mir-675,0.084304893,red
LAMC2,hsa-mir-183,0.291775008,green
ABCA8,hsa-mir-4286,0.43183797,green
KCNK2,hsa-mir-616,0.101358159,red
ZFYVE19,hsa-mir-99a,0.282451876,green
SYTL1,hsa-mir-874,0.298238717,green
C1orf186,hsa-mir-590,0.198791038,red
MAPK8IP2,hsa-mir-100,0.318402646,green
CCDC6,hsa-mir-3157,0.101068073,red
ZNF829,hsa-mir-656,0.293661451,green
SLC31A1,hsa-mir-378,0.199673639,red
PID1,hsa-mir-543,0.109173892,red
CYBRD1,hsa-mir-25,0.343871583,green
CAV1,hsa-mir-154,0.266588331,red
ZNF580,hsa-mir-197,0.327621811,green
PARVA,hsa-mir-505,0.448452032,green
DIRAS1,hsa-mir-224,0.17831883,red
LCLAT1,hsa-mir-185,0.105229065,red
JAKMIP3,hsa-mir-144,0.135981077,red
SMCR8,hsa-mir-31,0.466825176,green
GPRASP2,hsa-mir-200c,0.403785727,green
ATP5G3,hsa-mir-130a,0.16133485,red
LRCH2,hsa-mir-382,0.396327363,red
CACYBP,hsa-mir-141,0.242400243,red
WDR17,hsa-mir-616,0.101096579,red
ZNF607,hsa-mir-1301,0.125605005,red
CENPF,hsa-mir-656,0.31820958,green
CD151,hsa-mir-331,0.261965905,green
SLC10A6,hsa-mir-193b,0.507521799,green
SLC2A12,hsa-mir-452,0.181826634,red
MTBP,hsa-mir-548j,0.143575638,red
AP1G2,hsa-mir-370,0.26620191,green
LRRIQ3,hsa-mir-224,0.429608191,green
PPP1R9A,hsa-mir-505,0.078860412,red
PEX11B,hsa-mir-31,0.41802198,green
MEG3,hsa-mir-200b,0.26993686,green
URM1,hsa-mir-760,0.292333398,green
SDHD,hsa-mir-31,0.156122606,red
ATXN7L2,hsa-let-7b,0.336444925,green
LPL,hsa-mir-889,0.100592716,red
AVL9,hsa-mir-30a,0.514456171,green
RBBP5,hsa-mir-1226,0.099521371,red
GLI3,hsa-mir-130a,0.474878737,green
AFAP1L1,hsa-mir-877,0.387609991,green
C17orf72,hsa-mir-4326,0.274276147,green
STOM,hsa-mir-205,0.09295499,red
DOCK9,hsa-mir-452,0.27352981,green
ACTR1A,hsa-mir-183,0.124744774,red
MIF4GD,hsa-let-7d,0.314488025,green
RECQL5,hsa-mir-31,0.586642366,green
PAICS,hsa-mir-504,0.093509003,red
ARFGAP3,hsa-mir-215,0.091406443,red
POLE3,hsa-mir-642a,0.113297276,red
SRC,hsa-mir-4286,0.119763053,red
ZC3HC1,hsa-mir-200b,0.109451754,red
NETO2,hsa-mir-570,0.1030524,red
VTI1B,hsa-mir-205,0.117665234,red
C9orf5,hsa-mir-134,0.104881865,red
HCFC2,hsa-mir-382,0.103390959,red
MYO1C,hsa-mir-624,0.435788276,green
RBMS3,hsa-mir-641,0.28441848,green
MAP1LC3B,hsa-mir-31,0.097630979,red
KCNMA1,hsa-mir-203,0.305672743,green
BNC2,hsa-mir-877,0.367658368,green
RGS3,hsa-mir-377,0.160312832,red
PRRG4,hsa-mir-21,0.379423157,green
NDE1,hsa-mir-1179,0.098835393,red
IQCE,hsa-mir-31,0.375754042,green
UBTD1,hsa-mir-126,0.278599633,green
AP1G1,hsa-mir-22,0.085918353,red
