mRNA,microRNA,weight,edge_color
FAM3D,hsa-mir-224,0.893418639,green
RAB14,hsa-mir-335,0.877975423,green
ZBTB41,hsa-mir-149,0.282732154,red
TNIK,hsa-mir-2355,0.851241606,green
CLDN4,hsa-mir-149,0.860150223,green
PCDHB10,hsa-mir-140,0.874566726,green
CSPG4,hsa-mir-10a,0.845991081,green
MUC20,hsa-mir-205,0.911612742,green
RAB11FIP5,hsa-mir-140,0.8840227,green
FXYD5,hsa-mir-149,0.891619243,green
TSPAN3,hsa-mir-136,0.879959643,green
SNCA,hsa-mir-140,0.860273894,green
IGF1R,hsa-mir-592,0.83432261,green
FBXO30,hsa-mir-140,0.837749476,green
ATXN3,hsa-mir-618,0.831305395,green
KPNA6,hsa-mir-140,0.849357857,green
NAV2,hsa-mir-651,0.216012643,red
GOLGA1,hsa-mir-181d,0.864200226,green
MTX3,hsa-mir-224,0.428176054,red
POMGNT1,hsa-mir-660,0.848372903,green
UBL3,hsa-mir-590,0.851119019,green
DNM1L,hsa-mir-140,0.87027607,green
PDCD7,hsa-mir-590,0.201930528,red
CYB5D2,hsa-mir-23b,0.229184486,red
SULF1,hsa-mir-140,0.853322949,green
TC2N,hsa-mir-154,0.853023874,green
TRIO,hsa-mir-140,0.914278956,green
PTRF,hsa-mir-140,0.842679462,green
ESR1,hsa-mir-182,0.242358261,red
PRRG2,hsa-mir-10a,0.310953489,red
VTI1A,hsa-mir-452,0.870809794,green
RUNX1,hsa-mir-18a,0.86459771,green
CNNM4,hsa-mir-656,0.867598939,green
CSGALNACT2,hsa-mir-140,0.893345691,green
GTF2H5,hsa-mir-335,0.215655818,red
RUNX1,hsa-mir-627,0.918967956,green
SPAG9,hsa-mir-140,0.877516936,green
SIRT5,hsa-mir-99a,0.189398009,red
OSBP2,hsa-mir-1296,0.284899203,red
BPNT1,hsa-mir-656,0.861641678,green
RC3H1,hsa-mir-1305,0.856245591,green
PDGFC,hsa-mir-149,0.212972148,red
TSHZ3,hsa-mir-140,0.917175622,green
NEDD4,hsa-mir-1287,0.895393443,green
CNTN1,hsa-mir-140,0.897737915,green
KATNAL1,hsa-mir-140,0.852647693,green
TMEM53,hsa-mir-136,0.90696785,green
PMF1,hsa-mir-214,0.343667577,red
FLRT3,hsa-mir-340,0.892451211,green
RASAL1,hsa-mir-224,0.919701174,green
ATXN3,hsa-mir-140,0.921613077,green
RAB21,hsa-mir-140,0.869724953,green
VDR,hsa-mir-149,0.848769364,green
PNPLA8,hsa-mir-140,0.90823394,green
POC1B,hsa-mir-22,0.84975093,green
ATP2C1,hsa-mir-200b,0.869147788,green
ARHGEF37,hsa-mir-23a,0.211416772,red
TC2N,hsa-mir-136,0.914326336,green
