mRNA,microRNA,weight,edge_color
BCL2L1,hsa-mir-140,0.905524181,red
WDFY1,hsa-mir-656,0.193697143,green
ZBTB33,hsa-mir-181d,0.855904933,red
FXYD5,hsa-mir-27b,0.189824695,green
NCKIPSD,hsa-mir-152,0.297176356,green
TARBP2,hsa-mir-181d,0.92424991,red
OSTM1,hsa-mir-140,0.209544221,green
TUSC1,hsa-mir-31,0.867339198,red
COQ5,hsa-mir-29c,0.193686084,green
SEC23A,hsa-mir-140,0.19953803,green
C1S,hsa-mir-552,0.228788404,green
SNX8,hsa-mir-205,0.216662519,green
DYNC1I1,hsa-mir-183,0.840158643,red
TMEM200B,hsa-mir-140,0.189382644,green
RABGAP1,hsa-mir-618,0.204816048,green
SLC35A3,hsa-mir-136,0.22649339,green
PDE7A,hsa-mir-23a,0.871059198,red
HNF4A,hsa-mir-154,0.195234581,green
FAT2,hsa-mir-3150b,0.197599475,green
SMC3,hsa-let-7c,0.837363784,red
ANKRD13A,hsa-mir-29c,0.892786927,red
ZNHIT6,hsa-mir-182,0.867025906,red
MYH9,hsa-mir-552,0.208445127,green
USP13,hsa-mir-182,0.835881272,red
ERC1,hsa-mir-141,0.895370271,red
ANO6,hsa-mir-140,0.228852554,green
AK2,hsa-mir-193a,0.86078184,red
EXOC5,hsa-mir-140,0.41434523,green
CLN8,hsa-mir-140,0.885435166,red
NPAS4,hsa-mir-335,0.88585455,red
PAK2,hsa-mir-140,0.288466595,green
VTI1A,hsa-mir-205,0.226496695,green
GPR135,hsa-mir-140,0.201456279,green
