mRNA,microRNA,weight,edge_color
GOLGA1,hsa-mir-181d,0.5437602665,green
MTX3,hsa-mir-224,0.632398456,red
POMGNT1,hsa-mir-660,0.519850019,green
UBL3,hsa-mir-590,0.5195635685,green
DNM1L,hsa-mir-140,0.572879101,green
PDCD7,hsa-mir-590,0.530318066,red
CYB5D2,hsa-mir-23b,0.5568560575,red
SULF1,hsa-mir-140,0.5433605225,green
TC2N,hsa-mir-154,0.5257832155,green
TRIO,hsa-mir-140,0.603190083,green
PTRF,hsa-mir-140,0.5367163235,green
ESR1,hsa-mir-182,0.553639466,red
PRRG2,hsa-mir-10a,0.586460446,red
VTI1A,hsa-mir-452,0.5518173635,green
RUNX1,hsa-mir-18a,0.5853326685,green
CNNM4,hsa-mir-656,0.5306108735,green
CSGALNACT2,hsa-mir-140,0.5460433565,green
GTF2H5,hsa-mir-335,0.52596486,red
RUNX1,hsa-mir-627,0.5600746225,green
SPAG9,hsa-mir-140,0.540828927,green
SIRT5,hsa-mir-99a,0.5181875835,red
OSBP2,hsa-mir-1296,0.5826834545,red
BPNT1,hsa-mir-656,0.52809369,green
RC3H1,hsa-mir-1305,0.532120343,green
PDGFC,hsa-mir-149,0.5211088865,red
TSHZ3,hsa-mir-140,0.579333953,green
NEDD4,hsa-mir-1287,0.5431817145,green
CNTN1,hsa-mir-140,0.5643521325,green
KATNAL1,hsa-mir-140,0.570553522,green
TMEM53,hsa-mir-136,0.5684889825,green
PMF1,hsa-mir-214,0.605933502,red
FLRT3,hsa-mir-340,0.561026607,green
RASAL1,hsa-mir-224,0.56004685,green
ATXN3,hsa-mir-140,0.5785752285,green
RAB21,hsa-mir-140,0.571228346,green
VDR,hsa-mir-149,0.519804695,green
PNPLA8,hsa-mir-140,0.558955978,green
POC1B,hsa-mir-22,0.565100507,green
ATP2C1,hsa-mir-200b,0.5580555175,green
ARHGEF37,hsa-mir-23a,0.52077366,red
TC2N,hsa-mir-136,0.566596285,green
NFATC3,hsa-mir-301a,0.5292100555,red
SNX14,hsa-mir-136,0.54310629,green
COL4A5,hsa-mir-140,0.5684186925,green
ST8SIA2,hsa-mir-183,0.5741372945,red
MFSD6,hsa-mir-410,0.5424475565,green
C11orf48,hsa-mir-140,0.532607915,red
FUCA2,hsa-mir-136,0.527458908,green
PTGER3,hsa-mir-33a,0.514944489,green
DTX3,hsa-mir-335,0.5235471655,red
RNF128,hsa-mir-424,0.520457457,green
QKI,hsa-mir-140,0.5555314995,green
USP43,hsa-mir-150,0.5191224745,green
SH2D4A,hsa-mir-136,0.591860147,green
GFOD1,hsa-let-7e,0.5132678145,green
KATNAL1,hsa-mir-1287,0.5587310755,green
PPRC1,hsa-mir-141,0.556741038,red
SIN3A,hsa-mir-183,0.540644666,red
AFF1,hsa-mir-92b,0.5849156215,green
BRD4,hsa-mir-140,0.525503192,green
ACBD5,hsa-mir-136,0.5823791625,green
SENP7,hsa-mir-149,0.5716727905,red
MYO6,hsa-mir-136,0.55213867,green
TMEM63A,hsa-mir-136,0.546378646,green
VSNL1,hsa-mir-196b,0.569859653,green
DAPK2,hsa-mir-337,0.5203828545,green
GCNT1,hsa-mir-136,0.536379325,green
DDB1,hsa-mir-141,0.531012204,red
FYTTD1,hsa-mir-136,0.530002282,red
DPYD,hsa-mir-31,0.549576176,red
PANK1,hsa-mir-140,0.553210791,red
PWWP2A,hsa-mir-96,0.5325082415,green
TWSG1,hsa-mir-140,0.5624426605,green
YIPF5,hsa-mir-500a,0.5381799125,green
TMEM47,hsa-mir-320a,0.52659836,green
DIDO1,hsa-mir-1305,0.552432032,green
ZDHHC6,hsa-mir-154,0.5458425315,green
SAMD5,hsa-mir-205,0.642102779,green
NUMBL,hsa-mir-140,0.593334362,green
KCNK10,hsa-mir-107,0.5319664385,green
MBD4,hsa-mir-192,0.58035865,green
SGCD,hsa-mir-320a,0.546778441,green
MST1R,hsa-mir-136,0.5712275295,green
SLC22A23,hsa-mir-17,0.558220884,green
SPAG9,hsa-mir-181d,0.5451335175,green
PTPN7,hsa-mir-149,0.533641601,green
MLPH,hsa-mir-651,0.521649619,green
STRN3,hsa-mir-140,0.610202593,green
AUP1,hsa-mir-1262,0.52241595,red
FOXD4L1,hsa-mir-149,0.5620399705,green
PLEKHA6,hsa-mir-136,0.5791369175,green
MAPK1IP1L,hsa-mir-181d,0.568643161,green
GSTM5,hsa-mir-92b,0.544314904,green
MACF1,hsa-mir-320a,0.517708174,green
GFM1,hsa-mir-205,0.5405724635,red
FAM76A,hsa-mir-618,0.546429283,green
BCL2L14,hsa-mir-301a,0.526826804,green
UBAP2L,hsa-mir-130b,0.5174206765,red
ARMC8,hsa-mir-140,0.557576414,green
NOX4,hsa-mir-1287,0.5307869825,green
TEAD3,hsa-mir-140,0.520839354,green
GPN3,hsa-mir-17,0.5574360825,red
BCL2L2,hsa-mir-181d,0.5331891605,green
GNE,hsa-mir-660,0.551411349,red
C6orf47,hsa-mir-205,0.55943786,green
CLDN4,hsa-mir-1293,0.562673946,green
ESR1,hsa-mir-96,0.519841821,red
C20orf202,hsa-mir-149,0.5796402625,green
ATP2C1,hsa-mir-192,0.5727687675,green
BCL2L1,hsa-mir-140,0.593536087,red
WDFY1,hsa-mir-656,0.547842052,green
ZBTB33,hsa-mir-181d,0.559803478,red
FXYD5,hsa-mir-27b,0.5270917505,green
NCKIPSD,hsa-mir-152,0.5737481605,green
TARBP2,hsa-mir-181d,0.6143784545,red
OSTM1,hsa-mir-140,0.5704568325,green
TUSC1,hsa-mir-31,0.6040583665,red
COQ5,hsa-mir-29c,0.524387021,green
SEC23A,hsa-mir-140,0.5559945915,green
C1S,hsa-mir-552,0.5382329835,green
SNX8,hsa-mir-205,0.545240193,green
DYNC1I1,hsa-mir-183,0.5844991175,red
TMEM200B,hsa-mir-140,0.545993737,green
RABGAP1,hsa-mir-618,0.5282608745,green
SLC35A3,hsa-mir-136,0.529586915,green
PDE7A,hsa-mir-23a,0.5407747365,red
HNF4A,hsa-mir-154,0.546907724,green
FAT2,hsa-mir-3150b,0.529339138,green
SMC3,hsa-let-7c,0.5417990545,red
ANKRD13A,hsa-mir-29c,0.5883776825,red
ZNHIT6,hsa-mir-182,0.533116382,red
MYH9,hsa-mir-552,0.5367124885,green
USP13,hsa-mir-182,0.5525574255,red
ERC1,hsa-mir-141,0.5545718375,red
ANO6,hsa-mir-140,0.546142019,green
AK2,hsa-mir-193a,0.567573065,red
EXOC5,hsa-mir-140,0.661246626,green
CLN8,hsa-mir-140,0.576368969,red
NPAS4,hsa-mir-335,0.664609118,red
PAK2,hsa-mir-140,0.6112744375,green
VTI1A,hsa-mir-205,0.5475851175,green
GPR135,hsa-mir-140,0.5696409965,green
