mRNA,microRNA,weight,edge_color
HNRNPA1L2,hsa-mir-1291,0.25202939,red
THSD4,hsa-mir-20a,0.296377994,green
AHR,hsa-mir-641,0.2670745295,green
CDC14B,hsa-mir-3190,0.3093732335,green
C10orf54,hsa-mir-3928,0.2466981575,green
MYCN,hsa-let-7e,0.3187274005,red
KRR1,hsa-mir-877,0.300878991,red
COL9A3,hsa-mir-493,0.4475372525,red
REV3L,hsa-mir-1179,0.251990597,red
TMEM106B,hsa-mir-21,0.290663546,red
FUT4,hsa-mir-214,0.315778335,green
IQGAP2,hsa-mir-543,0.2969309985,green
TBC1D2B,hsa-mir-22,0.2522809705,red
ZHX3,hsa-mir-497,0.364635311,red
KIRREL,hsa-mir-134,0.348048963,red
PRPF38A,hsa-mir-548v,0.353633695,red
ZNF280B,hsa-mir-185,0.3533784075,red
VWA5A,hsa-mir-186,0.3326685245,green
EDEM1,hsa-mir-25,0.3128605225,green
YTHDC2,hsa-mir-29a,0.256398561,red
BMP8A,hsa-mir-1976,0.265462967,green
HAUS2,hsa-mir-3934,0.3820429815,red
ABCA5,hsa-mir-3680,0.3052364585,green
CHD9,hsa-mir-93,0.2994937945,green
ANP32E,hsa-mir-200a,0.442993353,red
NR1D2,hsa-mir-598,0.3263922035,red
TMEM33,hsa-mir-379,0.3306108475,green
R3HDM1,hsa-mir-301a,0.281497941,red
SLC38A1,hsa-mir-17,0.29796464,red
NTN5,hsa-mir-150,0.2684468295,red
SPSB4,hsa-mir-345,0.2713954915,red
RPRD1A,hsa-mir-151,0.450765469,red
PNMAL2,hsa-mir-136,0.407210738,red
KCNS2,hsa-mir-1976,0.3931024525,green
KIAA1671,hsa-mir-17,0.3363933965,green
PDE4A,hsa-mir-186,0.339187133,green
RRM2B,hsa-mir-31,0.413825982,red
SLC25A30,hsa-mir-376c,0.3276050705,red
TDRKH,hsa-mir-95,0.4000953425,red
THAP6,hsa-mir-21,0.313053506,red
GDF11,hsa-mir-452,0.353092194,red
CCT7,hsa-mir-93,0.416542446,red
ABCA2,hsa-mir-182,0.3288818905,red
LHFPL2,hsa-mir-106a,0.353980672,green
SLC2A4RG,hsa-mir-301a,0.367915174,red
CDS1,hsa-mir-411,0.2673454475,green
RIMS4,hsa-mir-382,0.293701251,red
TBCEL,hsa-mir-495,0.36779628,red
SMPD3,hsa-mir-214,0.3650685675,green
APOL6,hsa-mir-3170,0.343819845,green
WISP1,hsa-mir-136,0.3830386585,red
CLIC2,hsa-mir-495,0.346203629,red
RBM25,hsa-mir-23b,0.3792093815,green
NUCKS1,hsa-mir-758,0.2661830175,red
GLI4,hsa-mir-186,0.2954571345,red
GOLGA8B,hsa-mir-141,0.3469782125,red
NBEAL1,hsa-mir-17,0.3255295995,green
CPXM1,hsa-mir-500a,0.3542822695,green
C14orf79,hsa-mir-106b,0.4501918725,red
CD82,hsa-mir-106b,0.316001759,green
ABCF2,hsa-mir-345,0.3495502745,red
TMEM220,hsa-mir-2116,0.3459979505,green
RET,hsa-mir-375,0.441161931,red
RBM47,hsa-mir-1301,0.303324136,green
ZNF667,hsa-mir-495,0.484163753,red
KCMF1,hsa-mir-186,0.3086886185,red
MTMR2,hsa-mir-335,0.27812888,red
CCR10,hsa-let-7d,0.3570893925,green
SMARCA1,hsa-mir-889,0.316630604,red
TTPAL,hsa-mir-1301,0.341690786,red
RXRB,hsa-mir-345,0.258319423,red
KANK2,hsa-mir-106a,0.252692677,green
TSHZ2,hsa-mir-132,0.3720150885,red
SDAD1,hsa-mir-30a,0.359468055,green
CDK18,hsa-mir-299,0.2563017065,green
PLA2R1,hsa-mir-584,0.3717881135,green
CACYBP,hsa-mir-584,0.281553888,red
NLGN2,hsa-mir-539,0.324400489,red
MFAP5,hsa-mir-497,0.3850432175,red
RRN3,hsa-mir-183,0.410009654,red
FAM78A,hsa-mir-3651,0.2636465805,green
MAT2B,hsa-mir-106b,0.3866042245,green
CNP,hsa-mir-2110,0.297107905,red
CTHRC1,hsa-let-7c,0.271370768,red
NEK2,hsa-mir-92b,0.322805648,red
UBXN7,hsa-mir-411,0.4166482425,red
CD276,hsa-mir-708,0.3948271535,red
PRUNE,hsa-mir-186,0.3414915505,red
MOCS1,hsa-mir-3690,0.2752048,green
FAM168B,hsa-mir-873,0.2578240685,red
C17orf75,hsa-mir-197,0.389473889,red
TSPAN1,hsa-mir-151,0.273759932,green
RAB23,hsa-mir-30d,0.3171535815,green
CCDC28B,hsa-mir-27a,0.3014348235,red
PRICKLE1,hsa-mir-136,0.406919476,red
RBM20,hsa-mir-579,0.2971888535,red
NCEH1,hsa-mir-130a,0.256083582,green
NQO1,hsa-mir-377,0.3099003945,green
ZDHHC23,hsa-mir-539,0.2597280685,green
TWISTNB,hsa-mir-151,0.3958317295,red
GBP3,hsa-mir-17,0.272217657,green
CSE1L,hsa-mir-15b,0.375649457,red
HAUS5,hsa-mir-217,0.3250823515,red
ZDHHC3,hsa-mir-130a,0.3456296955,green
CDCA4,hsa-mir-766,0.389650353,red
NID1,hsa-mir-382,0.347281686,red
PARP1,hsa-mir-93,0.3031569445,red
GDNF,hsa-mir-182,0.3449415915,red
PSMC5,hsa-mir-33b,0.299353642,red
LUM,hsa-mir-665,0.324550113,red
TMEM140,hsa-mir-15b,0.379966962,green
WDR52,hsa-mir-143,0.2968151695,green
CPSF7,hsa-mir-942,0.4528815245,red
POLR2B,hsa-mir-148b,0.301229472,red
NAP1L4,hsa-mir-197,0.3759072705,red
PCSK2,hsa-mir-15a,0.3143457445,red
ANAPC10,hsa-mir-19a,0.2825810485,red
RSL1D1,hsa-mir-942,0.3509422325,red
KIFC2,hsa-let-7d,0.261220298,red
TARDBP,hsa-mir-143,0.411347506,green
KIF3C,hsa-mir-337,0.327428665,red
ELOVL2,hsa-mir-185,0.4737680375,red
CXorf21,hsa-mir-3652,0.279328336,green
PTAR1,hsa-mir-204,0.348778534,red
INPP5F,hsa-mir-92b,0.2573131035,green
PHF20,hsa-mir-543,0.369835742,red
MS4A8B,hsa-mir-210,0.24704569,green
MYO6,hsa-mir-543,0.3036822875,green
FOXK2,hsa-mir-2114,0.3249097875,red
TLL1,hsa-mir-412,0.266817746,red
SASH3,hsa-mir-100,0.4124047645,red
ZNF605,hsa-mir-340,0.372793136,red
GYS1,hsa-mir-130b,0.3476641055,red
ARL10,hsa-mir-203,0.293731179,green
C12orf41,hsa-mir-197,0.3586807815,red
KIAA1522,hsa-mir-340,0.300083668,green
CRIP2,hsa-mir-214,0.355443786,red
SMC3,hsa-mir-19a,0.376219928,red
FBXL2,hsa-mir-495,0.387532469,red
TPMT,hsa-mir-495,0.2970001175,green
TMEM67,hsa-mir-552,0.2953977545,red
METTL3,hsa-mir-19a,0.501346371,red
SLC7A2,hsa-mir-598,0.4113878835,red
KLHL6,hsa-mir-182,0.3294102955,green
MMAA,hsa-mir-193b,0.247399853,green
SIX4,hsa-mir-944,0.3566846305,red
SLC41A2,hsa-mir-214,0.3071267185,green
SLC39A13,hsa-mir-665,0.285638259,red
TEAD2,hsa-mir-629,0.4239996085,red
MLEC,hsa-mir-22,0.2475831935,green
HHIP,hsa-mir-3127,0.3348680905,green
CBFA2T2,hsa-mir-629,0.3045094645,red
DHODH,hsa-mir-93,0.305704518,red
UBE2V2,hsa-mir-500a,0.304006418,red
ANTXR1,hsa-mir-382,0.387749828,red
LUZP2,hsa-mir-93,0.2623092255,green
VGLL3,hsa-mir-337,0.352847068,red
C5orf41,hsa-mir-150,0.339425234,red
C11orf84,hsa-mir-589,0.394046109,red
JPH1,hsa-mir-570,0.290622844,red
CPEB2,hsa-mir-224,0.2914602235,green
THUMPD2,hsa-mir-577,0.296785671,red
RHOBTB3,hsa-mir-204,0.437567663,red
LY9,hsa-mir-1254,0.2813844,green
FAM81A,hsa-mir-195,0.3107231945,green
IQGAP2,hsa-mir-377,0.32062304,green
ACVR2B,hsa-mir-337,0.311926326,red
WHSC1,hsa-mir-191,0.2701244305,red
CNTN1,hsa-mir-375,0.2925621705,red
TMEM106B,hsa-mir-561,0.2973748365,red
GMPS,hsa-mir-505,0.3493019315,red
CYB5D1,hsa-mir-182,0.3528065315,red
TDRKH,hsa-mir-452,0.409605871,red
UBTF,hsa-mir-134,0.3545208625,red
C1orf96,hsa-mir-186,0.2883611745,red
ZXDC,hsa-mir-2114,0.355645431,red
NKD1,hsa-mir-98,0.431682188,red
CEP152,hsa-mir-598,0.245797555,red
C8orf58,hsa-mir-31,0.297779123,red
FADS1,hsa-mir-543,0.3807449685,red
RBBP7,hsa-mir-660,0.3479627135,red
ACOX1,hsa-mir-543,0.247329692,green
GABRP,hsa-mir-452,0.3845055975,green
FAM65C,hsa-mir-494,0.2936269165,red
LAMA4,hsa-mir-379,0.334109221,red
TRAM2,hsa-let-7c,0.4441021435,red
PEG10,hsa-mir-940,0.2957953495,red
ARMCX2,hsa-mir-154,0.36511197,red
PNPT1,hsa-mir-301a,0.4088103585,red
TMEM87B,hsa-mir-154,0.2927155235,green
PDPN,hsa-mir-337,0.3801508245,red
PODXL,hsa-mir-136,0.2711905135,red
SLC10A5,hsa-mir-543,0.2821065715,green
TUBGCP4,hsa-mir-132,0.3900895605,red
BAHD1,hsa-mir-10b,0.2810387925,red
WDR73,hsa-mir-130a,0.295008687,red
GPC6,hsa-mir-379,0.314251742,red
PTMS,hsa-mir-548q,0.2543146895,red
C1QL1,hsa-mir-212,0.3236748065,red
CA13,hsa-mir-154,0.274407398,green
ILF3,hsa-mir-335,0.384328752,red
SNF8,hsa-mir-132,0.279514015,green
ROD1,hsa-mir-379,0.302762692,green
FNTB,hsa-mir-130a,0.277111569,red
RBM8A,hsa-mir-425,0.3217261445,red
MDC1,hsa-mir-425,0.29462003,red
NT5M,hsa-mir-744,0.3014670485,red
RAB3IL1,hsa-mir-665,0.359236416,red
RAB30,hsa-mir-3127,0.3842293475,green
GOLGA6L6,hsa-mir-421,0.2933734575,red
KCNQ1,hsa-mir-873,0.3833490405,green
ZNF281,hsa-mir-23a,0.301073761,red
NKD1,hsa-mir-545,0.29101302,red
RAB11FIP3,hsa-mir-497,0.27677553,red
ANXA4,hsa-mir-1179,0.2945412,green
ACPL2,hsa-mir-151,0.3029818885,red
FAM86A,hsa-mir-203,0.2485685905,red
C3orf26,hsa-mir-452,0.333474321,red
YWHAQ,hsa-mir-182,0.361319737,red
FAM63A,hsa-mir-497,0.3120098665,red
HNRNPA3,hsa-mir-17,0.4156159055,red
C5orf20,hsa-mir-143,0.2642878335,red
VSNL1,hsa-mir-425,0.2757867905,red
DDX20,hsa-mir-186,0.3419010295,red
RRP15,hsa-mir-200c,0.419347241,red
ISYNA1,hsa-mir-3170,0.305717514,red
MDC1,hsa-mir-643,0.2911217925,red
PLEKHG2,hsa-mir-377,0.2914153715,red
SRPX,hsa-mir-379,0.315618881,red
SLA2,hsa-mir-25,0.2675203945,green
ARL8B,hsa-mir-452,0.421878398,green
PPP1R3G,hsa-mir-3170,0.2719053285,red
PAPD7,hsa-mir-579,0.368929463,red
HDAC7,hsa-mir-299,0.2945399775,red
PI4K2B,hsa-mir-199b,0.272699962,green
KANK4,hsa-mir-93,0.255474351,red
KIAA0907,hsa-mir-200c,0.3244917945,red
NSMAF,hsa-mir-200b,0.451391523,red
FGF7,hsa-mir-377,0.320163624,red
CALU,hsa-mir-299,0.4324712265,red
FAM101A,hsa-mir-214,0.3201219265,green
GDA,hsa-mir-132,0.326809581,green
JMJD6,hsa-mir-1266,0.2931745155,red
CXCL12,hsa-mir-655,0.300197938,red
CCR2,hsa-mir-141,0.429619762,green
CD44,hsa-mir-150,0.307659745,red
ZFP1,hsa-mir-204,0.2906292195,red
RRP15,hsa-mir-25,0.2914515905,red
KDSR,hsa-mir-140,0.2877329595,green
