mRNA,microRNA,weight,edge_color
DISC1,hsa-mir-543,0.427821186,red
FAM198A,hsa-mir-493,0.580001255,red
TTC35,hsa-mir-30a,0.197972915,green
RRM2B,hsa-mir-222,0.694324168,red
TRIM37,hsa-mir-200a,0.706275545,red
C2orf15,hsa-mir-150,0.123856529,green
SETD8,hsa-mir-625,0.444383374,red
SEC61A2,hsa-mir-3615,0.563589132,red
CHST10,hsa-mir-1271,0.394449572,red
AKAP6,hsa-mir-92b,0.182498988,green
SALL2,hsa-mir-543,0.57257147,red
PDLIM5,hsa-mir-17,0.250503055,green
MAP3K5,hsa-mir-106b,0.190767057,green
LRP8,hsa-mir-100,0.285447559,green
ADORA1,hsa-mir-141,0.158690966,green
C1orf106,hsa-mir-217,0.124758339,green
SGSM1,hsa-mir-17,0.664533438,red
TNIP1,hsa-mir-182,0.137021724,green
BCL2L13,hsa-mir-874,0.45154399,red
SLC41A2,hsa-mir-590,0.130957303,green
SUDS3,hsa-mir-200c,0.60931561,red
BMS1,hsa-mir-141,0.551020654,red
DCBLD2,hsa-mir-323,0.452500161,red
RNF125,hsa-mir-17,0.162908474,green
MPZ,hsa-mir-493,0.600594483,red
CDAN1,hsa-mir-335,0.442349324,red
ACAD9,hsa-mir-338,0.464241533,red
RAB31,hsa-mir-493,0.618902653,red
MTAP,hsa-mir-15b,0.720559642,red
WHSC2,hsa-mir-320a,0.483974281,red
DEDD,hsa-mir-454,0.499760693,red
DPP6,hsa-mir-653,0.488212107,red
HEG1,hsa-mir-154,0.476648687,red
YY1,hsa-mir-590,0.496188906,red
EPHA2,hsa-let-7c,0.198440261,green
SLC39A10,hsa-mir-143,0.157392348,green
MAN2B1,hsa-mir-106b,0.164741884,green
KCNS2,hsa-mir-192,0.221160847,green
DFFA,hsa-mir-130b,0.610888288,red
C14orf126,hsa-mir-2116,0.523712535,red
PRPF40B,hsa-mir-940,0.57735983,red
FRAS1,hsa-mir-585,0.406695619,red
NSUN4,hsa-mir-217,0.486541404,red
ZNF641,hsa-mir-337,0.611175453,red
AGPS,hsa-mir-3934,0.463608154,red
RUNX2,hsa-mir-135b,0.120135793,green
MAGT1,hsa-mir-377,0.130054026,green
PGRMC2,hsa-mir-21,0.138925087,green
HEG1,hsa-mir-150,0.441197207,red
HDAC8,hsa-mir-221,0.631755288,red
TAF2,hsa-mir-186,0.565972829,red
C12orf65,hsa-mir-20a,0.426424717,red
MTRR,hsa-mir-653,0.653194349,red
FMOD,hsa-mir-31,0.15763532,green
PIP4K2B,hsa-mir-802,0.408996121,red
CACHD1,hsa-mir-1284,0.411813324,red
TMEM200B,hsa-mir-495,0.498627881,red
PTPRG,hsa-mir-543,0.49430215,red
TNS3,hsa-mir-182,0.117618811,green
RINL,hsa-mir-223,0.149503827,green
PCMT1,hsa-mir-15b,0.518297351,red
PEX5,hsa-mir-141,0.61424742,red
PIGX,hsa-mir-21,0.509290097,red
SH3PXD2B,hsa-mir-495,0.51150106,red
ISLR,hsa-let-7i,0.421544835,red
EMB,hsa-mir-33b,0.123286488,green
VBP1,hsa-mir-942,0.461647646,red
NKD1,hsa-mir-191,0.478820306,red
C18orf34,hsa-mir-200b,0.246536253,green
DNMT3A,hsa-mir-17,0.582580073,red
PIGX,hsa-mir-106b,0.70835401,red
C19orf26,hsa-mir-182,0.380671631,red
EDA2R,hsa-mir-193b,0.502187491,red
KPNB1,hsa-mir-484,0.374139124,red
CYTH3,hsa-mir-665,0.523593142,red
PPARA,hsa-mir-589,0.119652693,green
C2,hsa-let-7e,0.443306825,red
IL17RD,hsa-mir-1226,0.386051646,red
HNRNPA1L2,hsa-mir-1291,0.386197996,red
THSD4,hsa-mir-20a,0.204359659,green
AHR,hsa-mir-641,0.165156458,green
CDC14B,hsa-mir-3190,0.127167824,green
C10orf54,hsa-mir-3928,0.120084151,green
MYCN,hsa-let-7e,0.483411853,red
KRR1,hsa-mir-877,0.477717639,red
COL9A3,hsa-mir-493,0.601795201,red
REV3L,hsa-mir-1179,0.367752466,red
TMEM106B,hsa-mir-21,0.428568097,red
FUT4,hsa-mir-214,0.148924421,green
IQGAP2,hsa-mir-543,0.121376898,green
TBC1D2B,hsa-mir-22,0.373103253,red
ZHX3,hsa-mir-497,0.524494427,red
KIRREL,hsa-mir-134,0.410599425,red
PRPF38A,hsa-mir-548v,0.467221669,red
ZNF280B,hsa-mir-185,0.528127518,red
VWA5A,hsa-mir-186,0.122645184,green
EDEM1,hsa-mir-25,0.186345444,green
YTHDC2,hsa-mir-29a,0.388409764,red
BMP8A,hsa-mir-1976,0.124041831,green
HAUS2,hsa-mir-3934,0.601479468,red
ABCA5,hsa-mir-3680,0.120468308,green
CHD9,hsa-mir-93,0.225815191,green
ANP32E,hsa-mir-200a,0.602952917,red
NR1D2,hsa-mir-598,0.511414528,red
TMEM33,hsa-mir-379,0.150908117,green
R3HDM1,hsa-mir-301a,0.417463294,red
SLC38A1,hsa-mir-17,0.445438708,red
NTN5,hsa-mir-150,0.394730542,red
SPSB4,hsa-mir-345,0.392362298,red
RPRD1A,hsa-mir-151,0.754186128,red
PNMAL2,hsa-mir-136,0.567037981,red
KCNS2,hsa-mir-1976,0.16244122,green
KIAA1671,hsa-mir-17,0.118153677,green
PDE4A,hsa-mir-186,0.129580377,green
RRM2B,hsa-mir-31,0.584549763,red
SLC25A30,hsa-mir-376c,0.501632564,red
TDRKH,hsa-mir-95,0.592333937,red
THAP6,hsa-mir-21,0.453313109,red
GDF11,hsa-mir-452,0.586262981,red
CCT7,hsa-mir-93,0.608263868,red
ABCA2,hsa-mir-182,0.476168878,red
LHFPL2,hsa-mir-106a,0.128071453,green
SLC2A4RG,hsa-mir-301a,0.564428226,red
CDS1,hsa-mir-411,0.141492134,green
RIMS4,hsa-mir-382,0.459814611,red
TBCEL,hsa-mir-495,0.512884653,red
SMPD3,hsa-mir-214,0.193883362,green
APOL6,hsa-mir-3170,0.189119154,green
WISP1,hsa-mir-136,0.455146361,red
CLIC2,hsa-mir-495,0.515357693,red
RBM25,hsa-mir-23b,0.177045327,green
NUCKS1,hsa-mir-758,0.385518435,red
GLI4,hsa-mir-186,0.41852805,red
GOLGA8B,hsa-mir-141,0.551407438,red
NBEAL1,hsa-mir-17,0.143787512,green
CPXM1,hsa-mir-500a,0.151089436,green
